Play #,State,Action,Reward,Next State,Terminated
18,[-0.27389914 -0.00526923],1,-1.0,[-0.2808708  -0.00697167],0
18,[-0.2808708  -0.00697167],1,-1.0,[-0.28950626 -0.00863546],0
18,[-0.28950626 -0.00863546],0,-1.0,[-0.30075663 -0.01125036],0
18,[-0.30075663 -0.01125036],0,-1.0,[-0.31455654 -0.01379993],0
18,[-0.31455654 -0.01379993],0,-1.0,[-0.33082354 -0.01626698],0
18,[-0.33082354 -0.01626698],0,-1.0,[-0.3494571  -0.01863354],0
18,[-0.3494571  -0.01863354],0,-1.0,[-0.37033808 -0.020881  ],0
18,[-0.37033808 -0.020881  ],0,-1.0,[-0.39332846 -0.02299038],0
18,[-0.39332846 -0.02299038],0,-1.0,[-0.41827118 -0.02494273],0
18,[-0.41827118 -0.02494273],0,-1.0,[-0.44499078 -0.0267196 ],0
18,[-0.44499078 -0.0267196 ],0,-1.0,[-0.4732945  -0.02830371],0
18,[-0.4732945  -0.02830371],0,-1.0,[-0.50297403 -0.02967956],0
18,[-0.50297403 -0.02967956],0,-1.0,[-0.53380823 -0.03083415],0
18,[-0.53380823 -0.03083415],0,-1.0,[-0.5655658  -0.03175759],0
18,[-0.5655658  -0.03175759],0,-1.0,[-0.59800947 -0.03244367],0
18,[-0.59800947 -0.03244367],0,-1.0,[-0.63089967 -0.03289022],0
18,[-0.63089967 -0.03289022],0,-1.0,[-0.66399896 -0.03309928],0
18,[-0.66399896 -0.03309928],0,-1.0,[-0.69707614 -0.03307714],0
18,[-0.69707614 -0.03307714],0,-1.0,[-0.72991014 -0.032834  ],0
18,[-0.72991014 -0.032834  ],0,-1.0,[-0.7622937  -0.03238359],0
18,[-0.7622937  -0.03238359],0,-1.0,[-0.7940362 -0.0317425],0
18,[-0.7940362 -0.0317425],0,-1.0,[-0.8249657  -0.03092952],0
18,[-0.8249657  -0.03092952],0,-1.0,[-0.8549306  -0.02996485],0
18,[-0.8549306  -0.02996485],0,-1.0,[-0.8837999  -0.02886932],0
18,[-0.8837999  -0.02886932],0,-1.0,[-0.9114636  -0.02766371],0
18,[-0.9114636  -0.02766371],0,-1.0,[-0.9378317  -0.02636813],0
18,[-0.9378317  -0.02636813],0,-1.0,[-0.9628332  -0.02500149],0
18,[-0.9628332  -0.02500149],0,-1.0,[-0.9864144  -0.02358113],0
18,[-0.9864144  -0.02358113],0,-1.0,[-1.0085369  -0.02212258],0
18,[-1.0085369  -0.02212258],0,-1.0,[-1.0291764  -0.02063937],0
18,[-1.0291764  -0.02063937],1,-1.0,[-1.0473193  -0.01814303],0
18,[-1.0473193  -0.01814303],1,-1.0,[-1.0629624  -0.01564303],0
18,[-1.0629624  -0.01564303],1,-1.0,[-1.0761082  -0.01314582],0
18,[-1.0761082  -0.01314582],1,-1.0,[-1.0867634  -0.01065522],0
18,[-1.0867634  -0.01065522],1,-1.0,[-1.0949363  -0.00817281],0
18,[-1.0949363  -0.00817281],1,-1.0,[-1.1006346  -0.00569841],0
18,[-1.1006346  -0.00569841],2,-1.0,[-1.1028651  -0.00223046],0
18,[-1.1028651  -0.00223046],2,-1.0,[-1.1016303   0.00123476],0
18,[-1.1016303   0.00123476],2,-1.0,[-1.0969288  0.0047015],0
18,[-1.0969288  0.0047015],2,-1.0,[-1.0887551   0.00817373],0
18,[-1.0887551   0.00817373],2,-1.0,[-1.0771008   0.01165432],0
18,[-1.0771008   0.01165432],2,-1.0,[-1.0619565   0.01514427],0
18,[-1.0619565   0.01514427],2,-1.0,[-1.0433147   0.01864182],0
18,[-1.0433147   0.01864182],2,-1.0,[-1.021173    0.02214165],0
18,[-1.021173    0.02214165],2,-1.0,[-0.995539    0.02563403],0
18,[-0.995539    0.02563403],2,-1.0,[-0.96643496  0.02910407],0
18,[-0.96643496  0.02910407],2,-1.0,[-0.9339039   0.03253105],0
18,[-0.9339039   0.03253105],2,-1.0,[-0.89801586  0.03588803],0
18,[-0.89801586  0.03588803],2,-1.0,[-0.858874    0.03914182],0
18,[-0.858874    0.03914182],2,-1.0,[-0.8166207   0.04225333],0
18,[-0.8166207   0.04225333],2,-1.0,[-0.771442    0.04517869],0
18,[-0.771442    0.04517869],2,-1.0,[-0.7235711   0.04787091],0
18,[-0.7235711   0.04787091],2,-1.0,[-0.67328876  0.05028235],0
18,[-0.67328876  0.05028235],2,-1.0,[-0.6209211   0.05236766],0
18,[-0.6209211   0.05236766],2,-1.0,[-0.56683385  0.05408726],0
18,[-0.56683385  0.05408726],2,-1.0,[-0.51142323  0.05541061],0
18,[-0.51142323  0.05541061],2,-1.0,[-0.4551039   0.05631931],0
18,[-0.4551039   0.05631931],2,-1.0,[-0.3982947   0.05680921],0
18,[-0.3982947   0.05680921],2,-1.0,[-0.34140328  0.05689141],0
18,[-0.34140328  0.05689141],2,-1.0,[-0.28481132  0.05659197],0
18,[-0.28481132  0.05659197],2,-1.0,[-0.22886094  0.05595036],0
18,[-0.22886094  0.05595036],2,-1.0,[-0.17384413  0.05501682],0
18,[-0.17384413  0.05501682],2,-1.0,[-0.11999495  0.05384918],0
18,[-0.11999495  0.05384918],2,-1.0,[-0.06748553  0.05250942],0
18,[-0.06748553  0.05250942],2,-1.0,[-0.01642505  0.05106048],0
18,[-0.01642505  0.05106048],2,-1.0,[0.03313847 0.04956352],0
18,[0.03313847 0.04956352],2,-1.0,[0.08121432 0.04807586],0
18,[0.08121432 0.04807586],2,-1.0,[0.12786402 0.0466497 ],0
18,[0.12786402 0.0466497 ],2,-1.0,[0.1731954  0.04533138],0
18,[0.1731954  0.04533138],2,-1.0,[0.21735673 0.04416132],0
18,[0.21735673 0.04416132],2,-1.0,[0.26053098 0.04317424],0
18,[0.26053098 0.04317424],2,-1.0,[0.30293074 0.04239976],0
18,[0.30293074 0.04239976],2,-1.0,[0.34479374 0.04186302],0
18,[0.34479374 0.04186302],2,-1.0,[0.38637912 0.04158537],0
18,[0.38637912 0.04158537],2,-1.0,[0.42796418 0.04158505],0
18,[0.42796418 0.04158505],2,-1.0,[0.46984175 0.04187759],0
18,[0.46984175 0.04187759],2,-1.0,[0.5123179  0.04247615],1
19,"(array([-0.44524878,  0.        ], dtype=float32), {})",2,-1.0,[-4.4483101e-01  4.1777102e-04],0
19,[-4.4483101e-01  4.1777102e-04],1,-1.0,[-4.4499850e-01 -1.6750461e-04],0
19,[-4.4499850e-01 -1.6750461e-04],1,-1.0,[-0.4457501  -0.00075156],0
19,[-0.4457501  -0.00075156],1,-1.0,[-0.4470802  -0.00133013],0
19,[-0.4470802  -0.00133013],1,-1.0,[-0.4489792  -0.00189899],0
19,[-0.4489792  -0.00189899],1,-1.0,[-0.45143318 -0.00245398],0
19,[-0.45143318 -0.00245398],2,-1.0,[-0.4534242 -0.001991 ],0
19,[-0.4534242 -0.001991 ],2,-1.0,[-0.4549376  -0.00151343],0
19,[-0.4549376  -0.00151343],2,-1.0,[-0.45596236 -0.00102476],0
19,[-0.45596236 -0.00102476],2,-1.0,[-0.45649093 -0.00052856],0
19,[-0.45649093 -0.00052856],2,-1.0,[-4.565194e-01 -2.847163e-05],0
19,[-4.565194e-01 -2.847163e-05],2,-1.0,[-0.45604756  0.00047182],0
19,[-0.45604756  0.00047182],2,-1.0,[-0.45507893  0.00096865],0
19,[-0.45507893  0.00096865],2,-1.0,[-0.45362055  0.00145836],0
19,[-0.45362055  0.00145836],2,-1.0,[-0.4516832   0.00193737],0
19,[-0.4516832   0.00193737],2,-1.0,[-0.449281    0.00240218],0
19,[-0.449281    0.00240218],2,-1.0,[-0.4464316  0.0028494],0
19,[-0.4464316  0.0028494],2,-1.0,[-0.4431558  0.0032758],0
19,[-0.4431558  0.0032758],2,-1.0,[-0.43947747  0.00367832],0
19,[-0.43947747  0.00367832],2,-1.0,[-0.4354234   0.00405409],0
19,[-0.4354234   0.00405409],2,-1.0,[-0.43102294  0.00440046],0
19,[-0.43102294  0.00440046],2,-1.0,[-0.42630792  0.00471503],0
19,[-0.42630792  0.00471503],2,-1.0,[-0.42131224  0.00499566],0
19,[-0.42131224  0.00499566],2,-1.0,[-0.41607174  0.0052405 ],0
19,[-0.41607174  0.0052405 ],2,-1.0,[-0.4106238   0.00544796],0
19,[-0.4106238   0.00544796],2,-1.0,[-0.405007    0.00561678],0
19,[-0.405007    0.00561678],2,-1.0,[-0.39926103  0.00574598],0
19,[-0.39926103  0.00574598],2,-1.0,[-0.39342612  0.00583492],0
19,[-0.39342612  0.00583492],2,-1.0,[-0.38754284  0.00588326],0
19,[-0.38754284  0.00588326],2,-1.0,[-0.3816519   0.00589094],0
19,[-0.3816519   0.00589094],2,-1.0,[-0.3757937   0.00585822],0
19,[-0.3757937   0.00585822],2,-1.0,[-0.37000805  0.00578565],0
19,[-0.37000805  0.00578565],2,-1.0,[-0.364334    0.00567405],0
19,[-0.364334    0.00567405],2,-1.0,[-0.3588095  0.0055245],0
19,[-0.3588095  0.0055245],2,-1.0,[-0.3534712   0.00533831],0
19,[-0.3534712   0.00533831],2,-1.0,[-0.34835416  0.00511703],0
19,[-0.34835416  0.00511703],1,-1.0,[-0.34449175  0.00386241],0
19,[-0.34449175  0.00386241],1,-1.0,[-0.34190893  0.00258282],0
19,[-0.34190893  0.00258282],1,-1.0,[-0.3406223   0.00128663],0
19,[-0.3406223   0.00128663],1,-1.0,[-3.406401e-01 -1.780849e-05],0
19,[-3.406401e-01 -1.780849e-05],0,-1.0,[-0.34296224 -0.00232213],0
19,[-0.34296224 -0.00232213],0,-1.0,[-0.3475738  -0.00461156],0
19,[-0.3475738  -0.00461156],0,-1.0,[-0.35444504 -0.00687124],0
19,[-0.35444504 -0.00687124],0,-1.0,[-0.36353117 -0.00908614],0
19,[-0.36353117 -0.00908614],0,-1.0,[-0.37477222 -0.01124104],0
19,[-0.37477222 -0.01124104],0,-1.0,[-0.38809273 -0.01332052],0
19,[-0.38809273 -0.01332052],0,-1.0,[-0.4034018  -0.01530906],0
19,[-0.4034018  -0.01530906],0,-1.0,[-0.4205929  -0.01719112],0
19,[-0.4205929  -0.01719112],0,-1.0,[-0.43954435 -0.01895143],0
19,[-0.43954435 -0.01895143],0,-1.0,[-0.46011952 -0.02057518],0
19,[-0.46011952 -0.02057518],0,-1.0,[-0.48216793 -0.0220484 ],0
19,[-0.48216793 -0.0220484 ],0,-1.0,[-0.50552624 -0.02335833],0
19,[-0.50552624 -0.02335833],0,-1.0,[-0.53002006 -0.02449381],0
19,[-0.53002006 -0.02449381],0,-1.0,[-0.5554657  -0.02544565],0
19,[-0.5554657  -0.02544565],0,-1.0,[-0.5816727  -0.02620701],0
19,[-0.5816727  -0.02620701],0,-1.0,[-0.6084464  -0.02677366],0
19,[-0.6084464  -0.02677366],0,-1.0,[-0.63559055 -0.02714415],0
19,[-0.63559055 -0.02714415],0,-1.0,[-0.66291046 -0.02731993],0
19,[-0.66291046 -0.02731993],0,-1.0,[-0.6902157  -0.02730524],0
19,[-0.6902157  -0.02730524],0,-1.0,[-0.7173227  -0.02710701],0
19,[-0.7173227  -0.02710701],0,-1.0,[-0.74405724 -0.0267345 ],0
19,[-0.74405724 -0.0267345 ],0,-1.0,[-0.7702562  -0.02619899],0
19,[-0.7702562  -0.02619899],0,-1.0,[-0.7957695  -0.02551332],0
19,[-0.7957695  -0.02551332],0,-1.0,[-0.820461   -0.02469142],0
19,[-0.820461   -0.02469142],0,-1.0,[-0.8442088  -0.02374781],0
19,[-0.8442088  -0.02374781],0,-1.0,[-0.866906   -0.02269721],0
19,[-0.866906   -0.02269721],0,-1.0,[-0.88846004 -0.02155407],0
19,[-0.88846004 -0.02155407],0,-1.0,[-0.90879226 -0.02033222],0
19,[-0.90879226 -0.02033222],0,-1.0,[-0.92783695 -0.01904465],0
19,[-0.92783695 -0.01904465],0,-1.0,[-0.94554013 -0.01770322],0
19,[-0.94554013 -0.01770322],0,-1.0,[-0.96185875 -0.01631859],0
19,[-0.96185875 -0.01631859],0,-1.0,[-0.9767588  -0.01490007],0
19,[-0.9767588  -0.01490007],0,-1.0,[-0.99021447 -0.01345568],0
19,[-0.99021447 -0.01345568],1,-1.0,[-1.0012066  -0.01099212],0
19,[-1.0012066  -0.01099212],1,-1.0,[-1.0097225  -0.00851588],0
19,[-1.0097225  -0.00851588],1,-1.0,[-1.0157541  -0.00603166],0
19,[-1.0157541  -0.00603166],1,-1.0,[-1.0192969  -0.00354278],0
19,[-1.0192969  -0.00354278],2,-1.0,[-1.0193485e+00 -5.1528721e-05],0
19,[-1.0193485e+00 -5.1528721e-05],2,-1.0,[-1.0159087   0.00343975],0
19,[-1.0159087   0.00343975],2,-1.0,[-1.0089799   0.00692875],0
19,[-1.0089799   0.00692875],2,-1.0,[-0.99856764  0.01041233],0
19,[-0.99856764  0.01041233],2,-1.0,[-0.98468184  0.01388577],0
19,[-0.98468184  0.01388577],2,-1.0,[-0.96733993  0.01734194],0
19,[-0.96733993  0.01734194],2,-1.0,[-0.9465694   0.02077053],0
19,[-0.9465694   0.02077053],2,-1.0,[-0.9224119   0.02415748],0
19,[-0.9224119   0.02415748],2,-1.0,[-0.89492756  0.02748434],0
19,[-0.89492756  0.02748434],2,-1.0,[-0.8641996  0.030728 ],0
19,[-0.8641996  0.030728 ],2,-1.0,[-0.83033895  0.03386062],0
19,[-0.83033895  0.03386062],2,-1.0,[-0.793489    0.03684996],0
19,[-0.793489    0.03684996],2,-1.0,[-0.7538289   0.03966011],0
19,[-0.7538289   0.03966011],2,-1.0,[-0.7115761   0.04225278],0
19,[-0.7115761   0.04225278],2,-1.0,[-0.666987    0.04458907],0
19,[-0.666987    0.04458907],2,-1.0,[-0.6203554   0.04663162],0
19,[-0.6203554   0.04663162],2,-1.0,[-0.57200825  0.04834715],0
19,[-0.57200825  0.04834715],2,-1.0,[-0.52229935  0.04970894],0
19,[-0.52229935  0.04970894],2,-1.0,[-0.47160012  0.0506992 ],0
19,[-0.47160012  0.0506992 ],2,-1.0,[-0.42028934  0.05131079],0
19,[-0.42028934  0.05131079],2,-1.0,[-0.36874104  0.05154831],0
19,[-0.36874104  0.05154831],2,-1.0,[-0.31731284  0.05142821],0
19,[-0.31731284  0.05142821],2,-1.0,[-0.2663349   0.05097794],0
19,[-0.2663349   0.05097794],2,-1.0,[-0.21610048  0.05023439],0
19,[-0.21610048  0.05023439],2,-1.0,[-0.16685887  0.04924162],0
19,[-0.16685887  0.04924162],2,-1.0,[-0.11881052  0.04804835],0
19,[-0.11881052  0.04804835],2,-1.0,[-0.07210504  0.04670548],0
19,[-0.07210504  0.04670548],2,-1.0,[-0.0268413   0.04526374],0
19,[-0.0268413   0.04526374],2,-1.0,[0.01693055 0.04377184],0
19,[0.01693055 0.04377184],2,-1.0,[0.05920562 0.04227507],0
19,[0.05920562 0.04227507],2,-1.0,[0.10002001 0.0408144 ],0
19,[0.10002001 0.0408144 ],2,-1.0,[0.13944612 0.0394261 ],0
19,[0.13944612 0.0394261 ],2,-1.0,[0.1775878  0.03814169],0
19,[0.1775878  0.03814169],2,-1.0,[0.21457598 0.03698817],0
19,[0.21457598 0.03698817],2,-1.0,[0.2505645  0.03598851],0
19,[0.2505645  0.03598851],2,-1.0,[0.28572667 0.03516218],0
19,[0.28572667 0.03516218],2,-1.0,[0.32025242 0.03452575],0
19,[0.32025242 0.03452575],2,-1.0,[0.35434592 0.0340935 ],0
19,[0.35434592 0.0340935 ],2,-1.0,[0.3882239  0.03387795],0
19,[0.3882239  0.03387795],2,-1.0,[0.4221142  0.03389032],0
19,[0.4221142  0.03389032],2,-1.0,[0.45625508 0.03414089],0
19,[0.45625508 0.03414089],2,-1.0,[0.49089432 0.03463924],0
19,[0.49089432 0.03463924],2,-1.0,[0.5262887  0.03539435],1
20,"(array([-0.41078314,  0.        ], dtype=float32), {})",2,-1.0,[-4.1061318e-01  1.6994368e-04],0
20,[-4.1061318e-01  1.6994368e-04],2,-1.0,[-4.102745e-01  3.386852e-04],0
20,[-4.102745e-01  3.386852e-04],2,-1.0,[-0.40976948  0.00050503],0
20,[-0.40976948  0.00050503],2,-1.0,[-0.40910167  0.00066781],0
20,[-0.40910167  0.00066781],2,-1.0,[-0.40827578  0.00082587],0
20,[-0.40827578  0.00082587],2,-1.0,[-0.4072977  0.0009781],0
20,[-0.4072977  0.0009781],1,-1.0,[-4.0717426e-01  1.2342740e-04],0
20,[-4.0717426e-01  1.2342740e-04],1,-1.0,[-0.40790638 -0.00073211],0
20,[-0.40790638 -0.00073211],1,-1.0,[-0.4094889  -0.00158249],0
20,[-0.4094889  -0.00158249],1,-1.0,[-0.41191056 -0.00242169],0
20,[-0.41191056 -0.00242169],1,-1.0,[-0.41515434 -0.00324377],0
20,[-0.41515434 -0.00324377],1,-1.0,[-0.41919717 -0.00404283],0
20,[-0.41919717 -0.00404283],2,-1.0,[-0.42301026 -0.0038131 ],0
20,[-0.42301026 -0.0038131 ],2,-1.0,[-0.4265664  -0.00355612],0
20,[-0.4265664  -0.00355612],2,-1.0,[-0.42984003 -0.00327363],0
20,[-0.42984003 -0.00327363],2,-1.0,[-0.4328076  -0.00296758],0
20,[-0.4328076  -0.00296758],2,-1.0,[-0.43544772 -0.00264013],0
20,[-0.43544772 -0.00264013],2,-1.0,[-0.4377413  -0.00229358],0
20,[-0.4377413  -0.00229358],2,-1.0,[-0.43967173 -0.00193042],0
20,[-0.43967173 -0.00193042],2,-1.0,[-0.44122496 -0.00155324],0
20,[-0.44122496 -0.00155324],2,-1.0,[-0.44238976 -0.00116477],0
20,[-0.44238976 -0.00116477],2,-1.0,[-0.44315758 -0.00076784],0
20,[-0.44315758 -0.00076784],2,-1.0,[-4.4352290e-01 -3.6530546e-04],0
20,[-4.4352290e-01 -3.6530546e-04],2,-1.0,[-4.4348300e-01  3.9885137e-05],0
20,[-4.4348300e-01  3.9885137e-05],2,-1.0,[-0.44303823  0.00044479],0
20,[-0.44303823  0.00044479],2,-1.0,[-0.44219178  0.00084645],0
20,[-0.44219178  0.00084645],2,-1.0,[-0.44094983  0.00124194],0
20,[-0.44094983  0.00124194],2,-1.0,[-0.43932143  0.00162841],0
20,[-0.43932143  0.00162841],2,-1.0,[-0.43731838  0.00200304],0
20,[-0.43731838  0.00200304],2,-1.0,[-0.43495524  0.00236314],0
20,[-0.43495524  0.00236314],2,-1.0,[-0.4322491   0.00270612],0
20,[-0.4322491   0.00270612],2,-1.0,[-0.42921957  0.00302954],0
20,[-0.42921957  0.00302954],2,-1.0,[-0.42588845  0.00333112],0
20,[-0.42588845  0.00333112],2,-1.0,[-0.42227972  0.00360874],0
20,[-0.42227972  0.00360874],2,-1.0,[-0.4184192  0.0038605],0
20,[-0.4184192  0.0038605],2,-1.0,[-0.41433454  0.00408467],0
20,[-0.41433454  0.00408467],1,-1.0,[-0.41105476  0.00327979],0
20,[-0.41105476  0.00327979],1,-1.0,[-0.4086031   0.00245165],0
20,[-0.4086031   0.00245165],1,-1.0,[-0.4069969   0.00160619],0
20,[-0.4069969   0.00160619],0,-1.0,[-4.0724748e-01 -2.5059484e-04],0
20,[-4.0724748e-01 -2.5059484e-04],0,-1.0,[-0.4093531  -0.00210562],0
20,[-0.4093531  -0.00210562],0,-1.0,[-0.4132989  -0.00394578],0
20,[-0.4132989  -0.00394578],0,-1.0,[-0.41905692 -0.00575802],0
20,[-0.41905692 -0.00575802],0,-1.0,[-0.4265862  -0.00752929],0
20,[-0.4265862  -0.00752929],0,-1.0,[-0.43583286 -0.00924666],0
20,[-0.43583286 -0.00924666],0,-1.0,[-0.4467302  -0.01089732],0
20,[-0.4467302  -0.01089732],0,-1.0,[-0.45919892 -0.01246874],0
20,[-0.45919892 -0.01246874],0,-1.0,[-0.47314766 -0.01394874],0
20,[-0.47314766 -0.01394874],0,-1.0,[-0.48847336 -0.01532568],0
20,[-0.48847336 -0.01532568],0,-1.0,[-0.505062   -0.01658863],0
20,[-0.505062   -0.01658863],0,-1.0,[-0.52278954 -0.01772759],0
20,[-0.52278954 -0.01772759],0,-1.0,[-0.5415232  -0.01873366],0
20,[-0.5415232  -0.01873366],0,-1.0,[-0.56112254 -0.01959929],0
20,[-0.56112254 -0.01959929],0,-1.0,[-0.581441   -0.02031845],0
20,[-0.581441   -0.02031845],0,-1.0,[-0.60232776 -0.02088681],0
20,[-0.60232776 -0.02088681],0,-1.0,[-0.62362957 -0.02130182],0
20,[-0.62362957 -0.02130182],0,-1.0,[-0.6451924 -0.0215628],0
20,[-0.6451924 -0.0215628],0,-1.0,[-0.6668633  -0.02167094],0
20,[-0.6668633  -0.02167094],0,-1.0,[-0.68849254 -0.02162923],0
20,[-0.68849254 -0.02162923],0,-1.0,[-0.7099349  -0.02144235],0
20,[-0.7099349  -0.02144235],0,-1.0,[-0.7310514  -0.02111649],0
20,[-0.7310514  -0.02111649],0,-1.0,[-0.7517105 -0.0206591],0
20,[-0.7517105 -0.0206591],0,-1.0,[-0.7717892  -0.02007871],0
20,[-0.7717892  -0.02007871],0,-1.0,[-0.79117376 -0.01938457],0
20,[-0.79117376 -0.01938457],0,-1.0,[-0.8097602  -0.01858644],0
20,[-0.8097602  -0.01858644],0,-1.0,[-0.8274545  -0.01769431],0
20,[-0.8274545  -0.01769431],0,-1.0,[-0.84417266 -0.01671814],0
20,[-0.84417266 -0.01671814],0,-1.0,[-0.8598404 -0.0156677],0
20,[-0.8598404 -0.0156677],0,-1.0,[-0.8743927  -0.01455232],0
20,[-0.8743927  -0.01455232],0,-1.0,[-0.88777345 -0.0133808 ],0
20,[-0.88777345 -0.0133808 ],0,-1.0,[-0.8999348  -0.01216132],0
20,[-0.8999348  -0.01216132],0,-1.0,[-0.91083616 -0.01090135],0
20,[-0.91083616 -0.01090135],0,-1.0,[-0.9204438  -0.00960764],0
20,[-0.9204438  -0.00960764],1,-1.0,[-0.92773    -0.00728622],0
20,[-0.92773    -0.00728622],1,-1.0,[-0.93267506 -0.00494507],0
20,[-0.93267506 -0.00494507],1,-1.0,[-0.93526626 -0.00259118],0
20,[-0.93526626 -0.00259118],1,-1.0,[-9.3549705e-01 -2.3080385e-04],0
20,[-9.3549705e-01 -2.3080385e-04],1,-1.0,[-0.93336695  0.00213014],0
20,[-0.93336695  0.00213014],1,-1.0,[-0.92888117  0.00448578],0
20,[-0.92888117  0.00448578],2,-1.0,[-0.9210512   0.00782994],0
20,[-0.9210512   0.00782994],2,-1.0,[-0.90989816  0.01115305],0
20,[-0.90989816  0.01115305],2,-1.0,[-0.8954542   0.01444395],0
20,[-0.8954542   0.01444395],2,-1.0,[-0.8777649   0.01768935],0
20,[-0.8777649   0.01768935],2,-1.0,[-0.8568916   0.02087329],0
20,[-0.8568916   0.02087329],2,-1.0,[-0.83291477  0.0239768 ],0
20,[-0.83291477  0.0239768 ],2,-1.0,[-0.805937    0.02697778],0
20,[-0.805937    0.02697778],2,-1.0,[-0.776086    0.02985105],0
20,[-0.776086    0.02985105],2,-1.0,[-0.7435172   0.03256875],0
20,[-0.7435172   0.03256875],2,-1.0,[-0.70841616  0.03510105],0
20,[-0.70841616  0.03510105],2,-1.0,[-0.67099893  0.03741725],0
20,[-0.67099893  0.03741725],2,-1.0,[-0.63151187  0.03948707],0
20,[-0.63151187  0.03948707],2,-1.0,[-0.5902295   0.04128236],0
20,[-0.5902295   0.04128236],2,-1.0,[-0.5474507   0.04277876],0
20,[-0.5474507   0.04277876],2,-1.0,[-0.50349325  0.0439575 ],0
20,[-0.50349325  0.0439575 ],2,-1.0,[-0.4586864  0.0448068],0
20,[-0.4586864  0.0448068],2,-1.0,[-0.4133634   0.04532303],0
20,[-0.4133634   0.04532303],2,-1.0,[-0.36785215  0.04551125],0
20,[-0.36785215  0.04551125],2,-1.0,[-0.32246694  0.04538519],0
20,[-0.32246694  0.04538519],2,-1.0,[-0.27750036  0.04496659],0
20,[-0.27750036  0.04496659],2,-1.0,[-0.23321635  0.04428402],0
20,[-0.23321635  0.04428402],2,-1.0,[-0.189845    0.04337135],0
20,[-0.189845    0.04337135],2,-1.0,[-0.14757903  0.04226597],0
20,[-0.14757903  0.04226597],2,-1.0,[-0.10657202  0.04100701],0
20,[-0.10657202  0.04100701],2,-1.0,[-0.06693832  0.0396337 ],0
20,[-0.06693832  0.0396337 ],2,-1.0,[-0.02875438  0.03818394],0
20,[-0.02875438  0.03818394],2,-1.0,[0.00793885 0.03669323],0
20,[0.00793885 0.03669323],2,-1.0,[0.0431328  0.03519394],0
20,[0.0431328  0.03519394],2,-1.0,[0.07684764 0.03371485],0
20,[0.07684764 0.03371485],2,-1.0,[0.10912863 0.03228099],0
20,[0.10912863 0.03228099],2,-1.0,[0.14004241 0.03091377],0
20,[0.14004241 0.03091377],2,-1.0,[0.16967359 0.02963118],0
20,[0.16967359 0.02963118],2,-1.0,[0.19812171 0.02844813],0
20,[0.19812171 0.02844813],2,-1.0,[0.22549857 0.02737686],0
20,[0.22549857 0.02737686],2,-1.0,[0.251926   0.02642744],0
20,[0.251926   0.02642744],2,-1.0,[0.2775341  0.02560809],0
20,[0.2775341  0.02560809],2,-1.0,[0.3024598  0.02492571],0
20,[0.3024598  0.02492571],2,-1.0,[0.32684597 0.02438618],0
20,[0.32684597 0.02438618],2,-1.0,[0.35084072 0.02399474],0
20,[0.35084072 0.02399474],2,-1.0,[0.374597   0.02375628],0
20,[0.374597   0.02375628],2,-1.0,[0.39827263 0.02367561],0
20,[0.39827263 0.02367561],2,-1.0,[0.42203027 0.02375766],0
20,[0.42203027 0.02375766],2,-1.0,[0.44603792 0.02400763],0
20,[0.44603792 0.02400763],2,-1.0,[0.47046906 0.02443116],0
20,[0.47046906 0.02443116],2,-1.0,[0.49550343 0.02503437],0
20,[0.49550343 0.02503437],2,-1.0,[0.5213273 0.0258239],1
21,"(array([-0.56453574,  0.        ], dtype=float32), {})",1,-1.0,[-5.6422949e-01  3.0625603e-04],0
21,[-5.6422949e-01  3.0625603e-04],1,-1.0,[-0.56361926  0.00061023],0
21,[-0.56361926  0.00061023],1,-1.0,[-0.56270957  0.00090967],0
21,[-0.56270957  0.00090967],1,-1.0,[-0.5615073   0.00120232],0
21,[-0.5615073   0.00120232],1,-1.0,[-0.5600212   0.00148602],0
21,[-0.5600212   0.00148602],1,-1.0,[-0.5582626   0.00175865],0
21,[-0.5582626   0.00175865],1,-1.0,[-0.55624443  0.00201816],0
21,[-0.55624443  0.00201816],2,-1.0,[-0.5529818   0.00326261],0
21,[-0.5529818   0.00326261],2,-1.0,[-0.5484991  0.0044827],0
21,[-0.5484991  0.0044827],2,-1.0,[-0.5428298   0.00566928],0
21,[-0.5428298   0.00566928],2,-1.0,[-0.5360164   0.00681343],0
21,[-0.5360164   0.00681343],2,-1.0,[-0.52810985  0.00790654],0
21,[-0.52810985  0.00790654],2,-1.0,[-0.5191695   0.00894037],0
21,[-0.5191695   0.00894037],2,-1.0,[-0.5092623   0.00990716],0
21,[-0.5092623   0.00990716],2,-1.0,[-0.49846268  0.01079967],0
21,[-0.49846268  0.01079967],2,-1.0,[-0.48685133  0.01161132],0
21,[-0.48685133  0.01161132],2,-1.0,[-0.47451508  0.01233627],0
21,[-0.47451508  0.01233627],2,-1.0,[-0.4615456   0.01296948],0
21,[-0.4615456   0.01296948],2,-1.0,[-0.44803885  0.01350676],0
21,[-0.44803885  0.01350676],2,-1.0,[-0.43409392  0.0139449 ],0
21,[-0.43409392  0.0139449 ],2,-1.0,[-0.4198123   0.01428165],0
21,[-0.4198123   0.01428165],2,-1.0,[-0.4052965   0.01451577],0
21,[-0.4052965   0.01451577],2,-1.0,[-0.3906495   0.01464701],0
21,[-0.3906495   0.01464701],2,-1.0,[-0.37597337  0.01467612],0
21,[-0.37597337  0.01467612],2,-1.0,[-0.3613686   0.01460477],0
21,[-0.3613686   0.01460477],2,-1.0,[-0.3469331   0.01443551],0
